library,operation,dtype,channels,duration_s,iterations,warmup,chunk_size,cold_cache,avg_ms,stddev_ms,p50_ms,p90_ms,p99_ms,cv
aus,streamed-write,i32,1,1,100,0,1024,0,0.357064,0.019954,0.35807,0.382584,0.396618,0.055883
aus,streamed-write,i32,1,1,100,0,16384,0,0.301959,0.017893,0.299782,0.323812,0.351836,0.059257
aus,streamed-write,i32,1,1,100,0,4096,0,0.311035,0.015482,0.310499,0.326904,0.3534,0.049776
aus,streamed-write,i32,1,1,100,0,512,0,0.416515,0.015472,0.41451,0.434957,0.455569,0.037146
aus,streamed-write,i32,1,1,100,0,8192,0,0.294332,0.011089,0.294941,0.30752,0.321513,0.037674
aus,streamed-write,i32,1,300,100,0,1024,0,48.082947,1.926659,47.650461,50.88661,54.603547,0.040069
aus,streamed-write,i32,1,300,100,0,16384,0,32.518316,1.289316,32.18943,34.389113,36.016283,0.039649
aus,streamed-write,i32,1,300,100,0,4096,0,35.448981,1.440425,35.109578,37.291397,40.189687,0.040634
aus,streamed-write,i32,1,300,100,0,512,0,65.514386,1.744067,65.064711,67.8963,70.349705,0.026621
aus,streamed-write,i32,1,300,100,0,8192,0,32.723181,1.664276,32.351025,34.48383,36.550655,0.050859
aus,streamed-write,i32,1,30,100,0,1024,0,5.315153,0.257996,5.249365,5.625648,6.214499,0.04854
aus,streamed-write,i32,1,30,100,0,16384,0,3.701831,0.178114,3.662227,3.948765,4.207394,0.048115
aus,streamed-write,i32,1,30,100,0,4096,0,4.012145,0.104188,4.003375,4.128953,4.230357,0.025968
aus,streamed-write,i32,1,30,100,0,512,0,7.152732,0.366992,7.041371,7.718431,8.201039,0.051308
aus,streamed-write,i32,1,30,100,0,8192,0,3.771223,0.096424,3.764476,3.891893,4.025625,0.025568
aus,streamed-write,i32,1,5,100,0,1024,0,1.047044,0.044838,1.042184,1.084659,1.142096,0.042823
aus,streamed-write,i32,1,5,100,0,16384,0,0.787446,0.037145,0.777602,0.836678,0.907063,0.047172
aus,streamed-write,i32,1,5,100,0,4096,0,0.849413,0.045329,0.846639,0.874202,1.010451,0.053365
aus,streamed-write,i32,1,5,100,0,512,0,1.335526,0.056481,1.333546,1.385255,1.454453,0.042292
aus,streamed-write,i32,1,5,100,0,8192,0,0.801296,0.036281,0.801304,0.830529,0.900761,0.045278
aus,streamed-write,i32,1,600,100,0,1024,0,95.93068,4.52374,95.149793,100.305596,112.062849,0.047156
aus,streamed-write,i32,1,600,100,0,16384,0,64.547604,3.321598,64.850952,67.668381,74.573403,0.05146
aus,streamed-write,i32,1,600,100,0,4096,0,70.441128,3.397425,70.509666,73.976247,79.388199,0.048231
aus,streamed-write,i32,1,600,100,0,512,0,129.726811,5.659573,128.440846,135.484097,151.575936,0.043627
aus,streamed-write,i32,1,600,100,0,8192,0,67.467222,3.107363,67.163733,71.764731,73.768684,0.046057
aus,streamed-write,i32,1,60,100,0,1024,0,10.285723,0.40512,10.172081,10.760118,11.579306,0.039387
aus,streamed-write,i32,1,60,100,0,16384,0,7.237994,0.39381,7.179461,7.742182,8.225851,0.054409
aus,streamed-write,i32,1,60,100,0,4096,0,7.705682,0.248681,7.661594,7.956253,8.649824,0.032272
aus,streamed-write,i32,1,60,100,0,512,0,13.823798,0.803689,13.593663,14.994941,16.963458,0.058138
aus,streamed-write,i32,1,60,100,0,8192,0,7.45419,0.265901,7.395233,7.765786,8.261372,0.035671
hound,streamed-write,f32,1,10,100,0,1024,0,2.494397,0.08547,2.47988,2.591381,2.764803,0.034265
hound,streamed-write,f32,1,10,100,0,16384,0,2.374007,0.105057,2.364368,2.490132,2.732703,0.044253
hound,streamed-write,f32,1,10,100,0,4096,0,2.456657,0.084032,2.443741,2.531621,2.817262,0.034206
hound,streamed-write,f32,1,10,100,0,512,0,2.447072,0.15623,2.423094,2.58526,2.982568,0.063844
hound,streamed-write,f32,1,10,100,0,8192,0,2.427079,0.115426,2.410827,2.517636,2.899804,0.047557
hound,streamed-write,f32,1,1,100,0,1024,0,0.384363,0.014789,0.384214,0.400546,0.416201,0.038476
hound,streamed-write,f32,1,1,100,0,16384,0,0.401193,0.015393,0.401358,0.419714,0.435135,0.038367
hound,streamed-write,f32,1,1,100,0,4096,0,0.381684,0.015094,0.377466,0.395279,0.433583,0.039547
hound,streamed-write,f32,1,1,100,0,512,0,0.393704,0.02467,0.388654,0.425656,0.451084,0.062663
hound,streamed-write,f32,1,1,100,0,8192,0,0.395902,0.016683,0.393508,0.41444,0.447994,0.042139
hound,streamed-write,f32,1,300,100,0,1024,0,67.796474,2.624434,67.763192,71.163739,72.62186,0.03871
hound,streamed-write,f32,1,300,100,0,16384,0,65.901096,3.219331,65.908142,69.021211,73.246263,0.048851
hound,streamed-write,f32,1,300,100,0,4096,0,65.98819,3.75051,65.812932,69.96587,74.803199,0.056836
hound,streamed-write,f32,1,300,100,0,512,0,65.629014,3.97621,65.082292,69.605506,78.040516,0.060586
hound,streamed-write,f32,1,300,100,0,8192,0,65.845517,3.408008,65.789883,69.274008,74.901889,0.051758
hound,streamed-write,f32,1,30,100,0,1024,0,6.389281,0.161312,6.383455,6.555368,6.785025,0.025247
hound,streamed-write,f32,1,30,100,0,16384,0,6.722557,0.534737,6.517863,7.455042,8.302832,0.079544
hound,streamed-write,f32,1,30,100,0,4096,0,6.532777,0.214505,6.503418,6.746242,7.214968,0.032835
hound,streamed-write,f32,1,30,100,0,512,0,6.714433,0.28925,6.679145,7.129569,7.507548,0.043079
hound,streamed-write,f32,1,30,100,0,8192,0,6.779407,0.371692,6.780751,7.160555,8.030647,0.054827
hound,streamed-write,f32,1,5,100,0,1024,0,1.327407,0.069238,1.325664,1.376201,1.5326,0.052161
hound,streamed-write,f32,1,5,100,0,16384,0,1.316506,0.10075,1.295181,1.457487,1.598709,0.076528
hound,streamed-write,f32,1,5,100,0,4096,0,1.271325,0.054157,1.272302,1.30493,1.401241,0.042599
hound,streamed-write,f32,1,5,100,0,512,0,1.324135,0.066323,1.313624,1.381233,1.521641,0.050088
hound,streamed-write,f32,1,5,100,0,8192,0,1.271975,0.065083,1.263121,1.328532,1.459882,0.051167
hound,streamed-write,f32,1,600,100,0,1024,0,128.085408,13.171785,127.843575,146.431851,151.160032,0.102836
hound,streamed-write,f32,1,600,100,0,16384,0,124.658351,4.766576,124.679949,130.177444,136.985628,0.038237
hound,streamed-write,f32,1,600,100,0,4096,0,128.090183,11.549913,127.798534,144.682545,149.473112,0.09017
hound,streamed-write,f32,1,600,100,0,512,0,130.427204,14.863111,131.845885,149.706779,158.471304,0.113957
hound,streamed-write,f32,1,600,100,0,8192,0,126.403448,8.281715,126.015359,136.718851,149.355726,0.065518
hound,streamed-write,f32,1,60,100,0,1024,0,13.163191,0.550577,13.117603,13.681189,15.524066,0.041827
hound,streamed-write,f32,1,60,100,0,16384,0,12.903359,0.38796,12.848497,13.266668,13.937616,0.030067
hound,streamed-write,f32,1,60,100,0,4096,0,13.469155,0.649774,13.331739,14.551709,15.023108,0.048242
hound,streamed-write,f32,1,60,100,0,512,0,13.402296,0.503876,13.31209,14.103418,15.0479,0.037596
hound,streamed-write,f32,1,60,100,0,8192,0,13.466663,0.548872,13.395397,14.067751,15.056765,0.040758
hound,streamed-write,i16,1,10,100,0,1024,0,1.55704,0.060997,1.555917,1.632105,1.723916,0.039175
hound,streamed-write,i16,1,10,100,0,16384,0,1.072847,0.045649,1.071549,1.116902,1.168016,0.04255
hound,streamed-write,i16,1,10,100,0,4096,0,1.57614,0.038526,1.573263,1.617083,1.706606,0.024443
hound,streamed-write,i16,1,10,100,0,512,0,1.579066,0.042302,1.579095,1.62825,1.696838,0.026789
hound,streamed-write,i16,1,10,100,0,8192,0,1.346979,0.085574,1.328952,1.439417,1.565652,0.06353
hound,streamed-write,i16,1,1,100,0,1024,0,0.3745,0.036691,0.372004,0.411143,0.477068,0.097972
hound,streamed-write,i16,1,1,100,0,16384,0,0.250304,0.014577,0.248512,0.2627,0.304288,0.058236
hound,streamed-write,i16,1,1,100,0,4096,0,0.370361,0.037443,0.377701,0.405941,0.438294,0.101098
hound,streamed-write,i16,1,1,100,0,512,0,0.287857,0.013513,0.287191,0.302333,0.325811,0.046944
hound,streamed-write,i16,1,1,100,0,8192,0,0.26947,0.023039,0.266755,0.289599,0.313551,0.085499
hound,streamed-write,i16,1,300,100,0,1024,0,40.10179,1.296538,40.029683,41.587594,44.551317,0.032331
hound,streamed-write,i16,1,300,100,0,16384,0,27.76932,1.505992,27.353999,30.079719,31.999878,0.054232
hound,streamed-write,i16,1,300,100,0,4096,0,39.542411,1.328283,39.668345,41.061666,42.348653,0.033591
hound,streamed-write,i16,1,300,100,0,512,0,39.635148,1.303461,39.651643,40.992944,42.997184,0.032886
hound,streamed-write,i16,1,300,100,0,8192,0,35.320249,1.366474,35.277153,36.955518,38.682468,0.038688
hound,streamed-write,i16,1,30,100,0,1024,0,4.105606,0.160556,4.05774,4.265672,4.676304,0.039107
hound,streamed-write,i16,1,30,100,0,16384,0,2.873906,0.101073,2.868525,2.969015,3.047305,0.035169
hound,streamed-write,i16,1,30,100,0,4096,0,3.96885,0.146183,3.937261,4.06345,4.579105,0.036833
hound,streamed-write,i16,1,30,100,0,512,0,4.090547,0.09864,4.072147,4.202057,4.372939,0.024114
hound,streamed-write,i16,1,30,100,0,8192,0,3.443414,0.100575,3.445315,3.571407,3.662889,0.029208
hound,streamed-write,i16,1,5,100,0,1024,0,0.987028,0.06231,0.968736,1.054692,1.257482,0.063128
hound,streamed-write,i16,1,5,100,0,16384,0,0.662444,0.026301,0.658919,0.692816,0.761486,0.039703
hound,streamed-write,i16,1,5,100,0,4096,0,0.879603,0.031605,0.877626,0.91477,0.985816,0.035931
hound,streamed-write,i16,1,5,100,0,512,0,0.965486,0.044785,0.96434,1.003688,1.088155,0.046386
hound,streamed-write,i16,1,5,100,0,8192,0,0.759943,0.035408,0.755489,0.8021,0.856839,0.046593
hound,streamed-write,i16,1,600,100,0,1024,0,77.585881,16.382171,77.760745,96.904941,101.488917,0.211149
hound,streamed-write,i16,1,600,100,0,16384,0,49.976012,7.464069,49.427859,61.02291,64.87052,0.149353
hound,streamed-write,i16,1,600,100,0,4096,0,72.410518,10.361475,73.438421,84.483591,92.350867,0.143094
hound,streamed-write,i16,1,600,100,0,512,0,77.812889,12.96781,78.914865,92.481294,100.290218,0.166654
hound,streamed-write,i16,1,600,100,0,8192,0,60.742361,2.116051,60.509809,62.885634,70.051863,0.034837
hound,streamed-write,i16,1,60,100,0,1024,0,8.215811,0.33129,8.188345,8.560012,9.404838,0.040323
hound,streamed-write,i16,1,60,100,0,16384,0,5.172619,0.303461,5.082369,5.529883,6.25235,0.058667
hound,streamed-write,i16,1,60,100,0,4096,0,8.011362,0.269736,7.999956,8.263335,8.515356,0.033669
hound,streamed-write,i16,1,60,100,0,512,0,8.029156,0.269603,7.984705,8.394257,8.908107,0.033578
hound,streamed-write,i16,1,60,100,0,8192,0,6.58702,0.177634,6.538457,6.843131,7.089097,0.026967
hound,streamed-write,i32,1,10,100,0,1024,0,2.808105,0.079637,2.804366,2.896578,3.029677,0.02836
hound,streamed-write,i32,1,10,100,0,16384,0,2.853484,0.106843,2.834334,2.928376,3.191843,0.037443
hound,streamed-write,i32,1,10,100,0,4096,0,2.909499,0.13228,2.873567,3.014228,3.39714,0.045465
hound,streamed-write,i32,1,10,100,0,512,0,2.886785,0.142617,2.836326,3.115145,3.298223,0.049403
hound,streamed-write,i32,1,10,100,0,8192,0,2.940668,0.195777,2.877592,3.171829,3.660695,0.066576
hound,streamed-write,i32,1,1,100,0,1024,0,0.431097,0.034498,0.424561,0.4672,0.515756,0.080023
hound,streamed-write,i32,1,1,100,0,16384,0,0.415714,0.023295,0.409847,0.442501,0.500944,0.056035
hound,streamed-write,i32,1,1,100,0,4096,0,0.436163,0.019234,0.432228,0.458834,0.498259,0.044099
hound,streamed-write,i32,1,1,100,0,512,0,0.415579,0.017491,0.414104,0.434749,0.466154,0.042089
hound,streamed-write,i32,1,1,100,0,8192,0,0.418298,0.024273,0.410806,0.450933,0.51819,0.058027
hound,streamed-write,i32,1,300,100,0,1024,0,80.65744,4.234375,80.613268,84.263989,93.049825,0.052498
hound,streamed-write,i32,1,300,100,0,16384,0,78.94274,4.251489,78.510703,82.987866,90.830534,0.053855
hound,streamed-write,i32,1,300,100,0,4096,0,77.438277,4.479178,77.482167,82.382729,90.921662,0.057842
hound,streamed-write,i32,1,300,100,0,512,0,79.903172,3.46468,80.010747,83.592932,88.30739,0.043361
hound,streamed-write,i32,1,300,100,0,8192,0,77.645385,3.553882,77.219736,81.143797,87.917215,0.045771
hound,streamed-write,i32,1,30,100,0,1024,0,7.95127,0.371192,7.850586,8.260641,9.339474,0.046683
hound,streamed-write,i32,1,30,100,0,16384,0,8.08371,0.172271,8.052131,8.306426,8.554612,0.021311
hound,streamed-write,i32,1,30,100,0,4096,0,7.941262,0.214827,7.894444,8.169387,8.666455,0.027052
hound,streamed-write,i32,1,30,100,0,512,0,7.954382,0.377757,7.874251,8.117071,9.199036,0.04749
hound,streamed-write,i32,1,30,100,0,8192,0,7.994679,0.334692,7.887658,8.62851,8.825603,0.041864
hound,streamed-write,i32,1,5,100,0,1024,0,1.539972,0.142546,1.495614,1.713523,1.986076,0.092564
hound,streamed-write,i32,1,5,100,0,16384,0,1.470961,0.053018,1.46691,1.515584,1.595612,0.036043
hound,streamed-write,i32,1,5,100,0,4096,0,1.465131,0.064091,1.454491,1.534097,1.599048,0.043744
hound,streamed-write,i32,1,5,100,0,512,0,1.485131,0.107027,1.467585,1.569356,1.900018,0.072065
hound,streamed-write,i32,1,5,100,0,8192,0,1.478044,0.053927,1.474897,1.530388,1.611587,0.036485
hound,streamed-write,i32,1,600,100,0,1024,0,148.220025,7.259104,148.681448,156.218891,167.546986,0.048975
hound,streamed-write,i32,1,600,100,0,16384,0,148.498711,4.380912,147.830584,153.577624,163.782878,0.029501
hound,streamed-write,i32,1,600,100,0,4096,0,147.680728,6.132422,147.165743,153.827141,166.228173,0.041525
hound,streamed-write,i32,1,600,100,0,512,0,151.62841,8.126943,150.145988,161.524298,168.472272,0.053598
hound,streamed-write,i32,1,600,100,0,8192,0,148.910343,8.053009,148.790503,158.5372,173.011929,0.05408
hound,streamed-write,i32,1,60,100,0,1024,0,15.501999,1.058564,15.133225,16.992339,19.257399,0.068286
hound,streamed-write,i32,1,60,100,0,16384,0,15.394253,0.612611,15.255325,15.80377,17.340068,0.039795
hound,streamed-write,i32,1,60,100,0,4096,0,15.61186,0.400411,15.54696,16.188924,16.824647,0.025648
hound,streamed-write,i32,1,60,100,0,512,0,15.885886,0.506041,15.811123,16.474412,17.407103,0.031855
hound,streamed-write,i32,1,60,100,0,8192,0,15.101075,0.509355,14.982219,15.68758,16.65504,0.03373
